player_pair,pass_percentage_1,total_passes_1,pass_percentage_2,total_passes_2
"Emily Janiga, Haley Mack",0,0,0,0
"Emily Janiga, Haylea Schmid",0,0,0,0
"Emily Janiga, Jonna Curtis",0,0,0,0
"Emily Janiga, Lynn Astrup",0,0,0,0
"Emily Janiga, Maddie Rowe",0,0,0,0
"Emily Janiga, Meaghan Pezon",0,0,0,0
"Emily Janiga, Meghan Lorence",0,0,0,0
"Emily Janiga, Nina Rodgers",0,0,0,0
"Emily Janiga, Rose Alleva",0,0,0,0
"Emily Janiga, Sara Bustad",0,0,0,0
"Emily Janiga, Stephanie Anderson",0,0,0,0
"Emily Janiga, Sydney Baldwin",0,0,0,0
"Emily Janiga, Winny Brodt-Brown",0,0,0,0
"Emily Janiga, Amy Curlew",0,0,0,0
"Emily Janiga, Breanne Wilson-Bennett",0,0,0,0
"Emily Janiga, Brooke Boquist",0,0,0,0
"Emily Janiga, Elaine Chuli",0,0,0,0
"Emily Janiga, Emily Fluke",0,0,0,0
"Emily Janiga, Emma Greco",0,0,0,0
"Emily Janiga, Emma Woods",0,0,0,0
"Emily Janiga, Julie Allen",0,0,0,0
"Emily Janiga, Kristen Barbara",0,0,0,0
"Emily Janiga, Lindsay Eastwood",0,0,0,0
"Emily Janiga, Mackenzie MacNeil",0,0,0,0
"Emily Janiga, Megan Quinn",0,0,0,0
"Emily Janiga, Mikyla Grant-Mentis",0,0,0,0
"Emily Janiga, Natalie Marcuzzi",0,0,0,0
"Emily Janiga, Samantha Ridgewell",0,0,0,0
"Emily Janiga, Sarah Steele",0,0,0,0
"Emily Janiga, Sarah-Eve Coutu Godbout",0,0,0,0
"Emily Janiga, Shiann Darkangelo",0,0,0,0
"Emily Janiga, Taylor Woods",0,0,0,0
"Emily Janiga, Taytum Clairmont",0,0,0,0
"Jayne Lewis, Kate Leary",0,0.138888889,5,0.363636364
"Jayne Lewis, Kelly Babstock",4,0.694444444,7.5,0.727272727
"Jayne Lewis, Kendall Cornine",4,0.694444444,0,0.181818182
"Jayne Lewis, Kiira Dosdall",10,0.138888889,7.5,0.727272727
"Jayne Lewis, Leila Kilduff",0,0,10,0.181818182
"Jayne Lewis, Madison Packer",0,0,0,0
"Jayne Lewis, Mallory Rushton",0,0,0,0
"Jayne Lewis, Paige Voight",0,0,0,0
"Jayne Lewis, Rebecca Morse",0,0,5.714285714,1.272727273
"Jayne Lewis, Rebecca Russo",5,0.277777778,7.5,0.727272727
"Jayne Lewis, Sammy Kolowrat",10,0.138888889,4,0.909090909
"Jayne Lewis, Saroya Tinker",10,0.277777778,8,0.909090909
"Jayne Lewis, Sonjia Shelly",0,0,0,0
"Jayne Lewis, Tera Hofmann",0,0,0,0
"Jayne Lewis, Theresa Knutson",0,0,0,0
"Jayne Lewis, Allie Thunstrom",0,0,0,0
"Jayne Lewis, Amanda Leveille",0,0,0,0
"Jayne Lewis, Audra Richards",0,0,0,0
"Jayne Lewis, Brooke White",0,0,0,0
"Jayne Lewis, Chelsey Brodt-Rosenthal",0,0,0,0
"Jayne Lewis, Emma Stauber",0,0,0,0
"Jayne Lewis, Haley Mack",0,0,0,0
"Jayne Lewis, Haylea Schmid",0,0,0,0
"Jayne Lewis, Jonna Curtis",0,0,0,0
"Jayne Lewis, Lynn Astrup",0,0,0,0
"Jayne Lewis, Maddie Rowe",0,0,0,0
"Jayne Lewis, Meaghan Pezon",0,0,0,0
"Jayne Lewis, Meghan Lorence",0,0,0,0
"Jayne Lewis, Nina Rodgers",0,0,0,0
"Jayne Lewis, Rose Alleva",0,0,0,0
"Jayne Lewis, Sara Bustad",0,0,0,0
"Jayne Lewis, Stephanie Anderson",0,0,0,0
"Jayne Lewis, Sydney Baldwin",0,0,0,0
"Jayne Lewis, Winny Brodt-Brown",0,0,0,0
"Jayne Lewis, Amy Curlew",0,0,0,0
"Jayne Lewis, Breanne Wilson-Bennett",0,0,0,0
"Jayne Lewis, Brooke Boquist",0,0,0,0
"Jayne Lewis, Elaine Chuli",0,0,0,0
"Jayne Lewis, Emily Fluke",0,0,0,0
"Jayne Lewis, Emma Greco",0,0,0,0
"Jayne Lewis, Emma Woods",0,0,0,0
"Jayne Lewis, Julie Allen",0,0,0,0
"Jayne Lewis, Kristen Barbara",0,0,0,0
"Jayne Lewis, Lindsay Eastwood",0,0,0,0
"Jayne Lewis, Mackenzie MacNeil",0,0,0,0
"Jayne Lewis, Megan Quinn",0,0,0,0
"Jayne Lewis, Mikyla Grant-Mentis",0,0,0,0
"Jayne Lewis, Natalie Marcuzzi",0,0,0,0
"Jayne Lewis, Samantha Ridgewell",0,0,0,0
"Jayne Lewis, Sarah Steele",0,0,0,0
"Jayne Lewis, Sarah-Eve Coutu Godbout",0,0,0,0
"Jayne Lewis, Shiann Darkangelo",0,0,0,0
"Jayne Lewis, Taylor Woods",0,0,0,0
"Jayne Lewis, Taytum Clairmont",0,0,0,0
"Kate Leary, Kelly Babstock",8,0.694444444,4,0.909090909
"Kate Leary, Kendall Cornine",10,0.138888889,10,0.181818182
"Kate Leary, Kiira Dosdall",10,0.694444444,4.375,2.909090909
"Kate Leary, Leila Kilduff",0,0.138888889,10,0.909090909
"Kate Leary, Madison Packer",8.846153846,3.611111111,6.774193548,5.636363636
"Kate Leary, Mallory Rushton",0,0,0,0.181818182
"Kate Leary, Paige Voight",0,0,0,0
"Kate Leary, Rebecca Morse",10,0.416666667,8.571428571,1.272727273
"Kate Leary, Rebecca Russo",5,0.555555556,7.5,1.454545455
"Kate Leary, Sammy Kolowrat",6.666666667,0.416666667,3.333333333,2.181818182
"Kate Leary, Saroya Tinker",10,0.138888889,10,1.090909091
"Kate Leary, Sonjia Shelly",0,0,10,0.181818182
"Kate Leary, Tera Hofmann",0,0,0,0
"Kate Leary, Theresa Knutson",10,0.138888889,10,0.181818182
"Kate Leary, Allie Thunstrom",0,0,0,0
"Kate Leary, Amanda Leveille",0,0,0,0
"Kate Leary, Audra Richards",0,0,0,0
"Kate Leary, Brooke White",0,0,0,0
"Kate Leary, Chelsey Brodt-Rosenthal",0,0,0,0
"Kate Leary, Emma Stauber",0,0,0,0
"Kate Leary, Haley Mack",0,0,0,0
"Kate Leary, Haylea Schmid",0,0,0,0
"Kate Leary, Jonna Curtis",0,0,0,0
"Kate Leary, Lynn Astrup",0,0,0,0
"Kate Leary, Maddie Rowe",0,0,0,0
"Kate Leary, Meaghan Pezon",0,0,0,0
"Kate Leary, Meghan Lorence",0,0,0,0
"Kate Leary, Nina Rodgers",0,0,0,0
"Kate Leary, Rose Alleva",0,0,0,0
"Kate Leary, Sara Bustad",0,0,0,0
"Kate Leary, Stephanie Anderson",0,0,0,0
"Kate Leary, Sydney Baldwin",0,0,0,0
"Kate Leary, Winny Brodt-Brown",0,0,0,0
"Kate Leary, Amy Curlew",0,0,0,0
"Kate Leary, Breanne Wilson-Bennett",0,0,0,0
"Kate Leary, Brooke Boquist",0,0,0,0
"Kate Leary, Elaine Chuli",0,0,0,0
"Kate Leary, Emily Fluke",0,0,0,0
"Kate Leary, Emma Greco",0,0,0,0
"Kate Leary, Emma Woods",0,0,0,0
"Kate Leary, Julie Allen",0,0,0,0
"Kate Leary, Kristen Barbara",0,0,0,0
"Kate Leary, Lindsay Eastwood",0,0,0,0
"Kate Leary, Mackenzie MacNeil",0,0,0,0
"Kate Leary, Megan Quinn",0,0,0,0
"Kate Leary, Mikyla Grant-Mentis",0,0,0,0
"Kate Leary, Natalie Marcuzzi",0,0,0,0
"Kate Leary, Samantha Ridgewell",0,0,0,0
"Kate Leary, Sarah Steele",0,0,0,0
"Kate Leary, Sarah-Eve Coutu Godbout",0,0,0,0
"Kate Leary, Shiann Darkangelo",0,0,0,0
"Kate Leary, Taylor Woods",0,0,0,0
"Kate Leary, Taytum Clairmont",0,0,0,0
"Kelly Babstock, Kendall Cornine",10,0.277777778,10,0.363636364
"Kelly Babstock, Kiira Dosdall",7.5,0.555555556,8.571428571,1.272727273
"Kelly Babstock, Leila Kilduff",10,0.555555556,3.75,1.454545455
"Kelly Babstock, Madison Packer",10,0.694444444,7.777777778,1.636363636
"Kelly Babstock, Mallory Rushton",10,0.138888889,0,0
"Kelly Babstock, Paige Voight",8,0.694444444,2.857142857,1.272727273
"Kelly Babstock, Rebecca Morse",5,0.277777778,4.285714286,1.272727273
"Kelly Babstock, Rebecca Russo",3.571428571,1.944444444,5.833333333,2.181818182
"Kelly Babstock, Sammy Kolowrat",10,0.138888889,6.666666667,0.545454545
"Kelly Babstock, Saroya Tinker",10,0.277777778,3.333333333,0.545454545
"Kelly Babstock, Sonjia Shelly",0,0,10,0.181818182
"Kelly Babstock, Tera Hofmann",0,0,0,0
"Kelly Babstock, Theresa Knutson",0,0,10,0.181818182
"Kelly Babstock, Allie Thunstrom",0,0,0,0
"Kelly Babstock, Amanda Leveille",0,0,0,0
"Kelly Babstock, Audra Richards",0,0,0,0
"Kelly Babstock, Brooke White",0,0,0,0
"Kelly Babstock, Chelsey Brodt-Rosenthal",0,0,0,0
"Kelly Babstock, Emma Stauber",0,0,0,0
"Kelly Babstock, Haley Mack",0,0,0,0
"Kelly Babstock, Haylea Schmid",0,0,0,0
"Kelly Babstock, Jonna Curtis",0,0,0,0
"Kelly Babstock, Lynn Astrup",0,0,0,0
"Kelly Babstock, Maddie Rowe",0,0,0,0
"Kelly Babstock, Meaghan Pezon",0,0,0,0
"Kelly Babstock, Meghan Lorence",0,0,0,0
"Kelly Babstock, Nina Rodgers",0,0,0,0
"Kelly Babstock, Rose Alleva",0,0,0,0
"Kelly Babstock, Sara Bustad",0,0,0,0
"Kelly Babstock, Stephanie Anderson",0,0,0,0
"Kelly Babstock, Sydney Baldwin",0,0,0,0
"Kelly Babstock, Winny Brodt-Brown",0,0,0,0
"Kelly Babstock, Amy Curlew",0,0,0,0
"Kelly Babstock, Breanne Wilson-Bennett",0,0,0,0
"Kelly Babstock, Brooke Boquist",0,0,0,0
"Kelly Babstock, Elaine Chuli",0,0,0,0
"Kelly Babstock, Emily Fluke",0,0,0,0
"Kelly Babstock, Emma Greco",0,0,0,0
"Kelly Babstock, Emma Woods",0,0,0,0
"Kelly Babstock, Julie Allen",0,0,0,0
"Kelly Babstock, Kristen Barbara",0,0,0,0
"Kelly Babstock, Lindsay Eastwood",0,0,0,0
"Kelly Babstock, Mackenzie MacNeil",0,0,0,0
"Kelly Babstock, Megan Quinn",0,0,0,0
"Kelly Babstock, Mikyla Grant-Mentis",0,0,0,0
"Kelly Babstock, Natalie Marcuzzi",0,0,0,0
"Kelly Babstock, Samantha Ridgewell",0,0,0,0
"Kelly Babstock, Sarah Steele",0,0,0,0
"Kelly Babstock, Sarah-Eve Coutu Godbout",0,0,0,0
"Kelly Babstock, Shiann Darkangelo",0,0,0,0
"Kelly Babstock, Taylor Woods",0,0,0,0
"Kelly Babstock, Taytum Clairmont",0,0,0,0
"Kendall Cornine, Kiira Dosdall",10,0.972222222,8,1.818181818
"Kendall Cornine, Leila Kilduff",10,0.277777778,6,0.909090909
"Kendall Cornine, Madison Packer",0,0,7.142857143,1.272727273
"Kendall Cornine, Mallory Rushton",5,2.222222222,2.727272727,2
"Kendall Cornine, Paige Voight",4,0.694444444,6.666666667,1.090909091
"Kendall Cornine, Rebecca Morse",0,0.138888889,10,0.181818182
"Kendall Cornine, Rebecca Russo",10,0.277777778,0,0
"Kendall Cornine, Sammy Kolowrat",5,0.277777778,6,0.909090909
"Kendall Cornine, Saroya Tinker",10,0.138888889,5,1.090909091
"Kendall Cornine, Sonjia Shelly",0,0,5,0.363636364
"Kendall Cornine, Tera Hofmann",0,0,0,0
"Kendall Cornine, Theresa Knutson",10,0.277777778,7.142857143,1.272727273
"Kendall Cornine, Allie Thunstrom",0,0,0,0
"Kendall Cornine, Amanda Leveille",0,0,0,0
"Kendall Cornine, Audra Richards",0,0,0,0
"Kendall Cornine, Brooke White",0,0,0,0
"Kendall Cornine, Chelsey Brodt-Rosenthal",0,0,0,0
"Kendall Cornine, Emma Stauber",0,0,0,0
"Kendall Cornine, Haley Mack",0,0,0,0
"Kendall Cornine, Haylea Schmid",0,0,0,0
"Kendall Cornine, Jonna Curtis",0,0,0,0
"Kendall Cornine, Lynn Astrup",0,0,0,0
"Kendall Cornine, Maddie Rowe",0,0,0,0
"Kendall Cornine, Meaghan Pezon",0,0,0,0
"Kendall Cornine, Meghan Lorence",0,0,0,0
"Kendall Cornine, Nina Rodgers",0,0,0,0
"Kendall Cornine, Rose Alleva",0,0,0,0
"Kendall Cornine, Sara Bustad",0,0,0,0
"Kendall Cornine, Stephanie Anderson",0,0,0,0
"Kendall Cornine, Sydney Baldwin",0,0,0,0
"Kendall Cornine, Winny Brodt-Brown",0,0,0,0
"Kendall Cornine, Amy Curlew",0,0,0,0
"Kendall Cornine, Breanne Wilson-Bennett",0,0,0,0
"Kendall Cornine, Brooke Boquist",0,0,0,0
"Kendall Cornine, Elaine Chuli",0,0,0,0
"Kendall Cornine, Emily Fluke",0,0,0,0
"Kendall Cornine, Emma Greco",0,0,0,0
"Kendall Cornine, Emma Woods",0,0,0,0
"Kendall Cornine, Julie Allen",0,0,0,0
"Kendall Cornine, Kristen Barbara",0,0,0,0
"Kendall Cornine, Lindsay Eastwood",0,0,0,0
"Kendall Cornine, Mackenzie MacNeil",0,0,0,0
"Kendall Cornine, Megan Quinn",0,0,0,0
"Kendall Cornine, Mikyla Grant-Mentis",0,0,0,0
"Kendall Cornine, Natalie Marcuzzi",0,0,0,0
"Kendall Cornine, Samantha Ridgewell",0,0,0,0
"Kendall Cornine, Sarah Steele",0,0,0,0
"Kendall Cornine, Sarah-Eve Coutu Godbout",0,0,0,0
"Kendall Cornine, Shiann Darkangelo",0,0,0,0
"Kendall Cornine, Taylor Woods",0,0,0,0
"Kendall Cornine, Taytum Clairmont",0,0,0,0
"Kiira Dosdall, Leila Kilduff",0,0,0,0
"Kiira Dosdall, Madison Packer",7.368421053,2.638888889,9.444444444,3.272727273
"Kiira Dosdall, Mallory Rushton",6.666666667,0.833333333,0,0
"Kiira Dosdall, Paige Voight",10,0.694444444,6.666666667,0.545454545
"Kiira Dosdall, Rebecca Morse",0,0,10,0.181818182
"Kiira Dosdall, Rebecca Russo",6.153846154,1.805555556,9.230769231,2.363636364
"Kiira Dosdall, Sammy Kolowrat",9.285714286,3.888888889,8.571428571,2.545454545
"Kiira Dosdall, Saroya Tinker",0,0,0,0
"Kiira Dosdall, Sonjia Shelly",0,0,0,0
"Kiira Dosdall, Tera Hofmann",0,0,10,0.363636364
"Kiira Dosdall, Theresa Knutson",6,0.694444444,10,0.545454545
"Kiira Dosdall, Allie Thunstrom",0,0,0,0
"Kiira Dosdall, Amanda Leveille",0,0,0,0
"Kiira Dosdall, Audra Richards",0,0,0,0
"Kiira Dosdall, Brooke White",0,0,0,0
"Kiira Dosdall, Chelsey Brodt-Rosenthal",0,0,0,0
"Kiira Dosdall, Emma Stauber",0,0,0,0
"Kiira Dosdall, Haley Mack",0,0,0,0
"Kiira Dosdall, Haylea Schmid",0,0,0,0
"Kiira Dosdall, Jonna Curtis",0,0,0,0
"Kiira Dosdall, Lynn Astrup",0,0,0,0
"Kiira Dosdall, Maddie Rowe",0,0,0,0
"Kiira Dosdall, Meaghan Pezon",0,0,0,0
"Kiira Dosdall, Meghan Lorence",0,0,0,0
"Kiira Dosdall, Nina Rodgers",0,0,0,0
"Kiira Dosdall, Rose Alleva",0,0,0,0
"Kiira Dosdall, Sara Bustad",0,0,0,0
"Kiira Dosdall, Stephanie Anderson",0,0,0,0
"Kiira Dosdall, Sydney Baldwin",0,0,0,0
"Kiira Dosdall, Winny Brodt-Brown",0,0,0,0
"Kiira Dosdall, Amy Curlew",0,0,0,0
"Kiira Dosdall, Breanne Wilson-Bennett",0,0,0,0
"Kiira Dosdall, Brooke Boquist",0,0,0,0
"Kiira Dosdall, Elaine Chuli",0,0,0,0
"Kiira Dosdall, Emily Fluke",0,0,0,0
"Kiira Dosdall, Emma Greco",0,0,0,0
"Kiira Dosdall, Emma Woods",0,0,0,0
"Kiira Dosdall, Julie Allen",0,0,0,0
"Kiira Dosdall, Kristen Barbara",0,0,0,0
"Kiira Dosdall, Lindsay Eastwood",0,0,0,0
"Kiira Dosdall, Mackenzie MacNeil",0,0,0,0
"Kiira Dosdall, Megan Quinn",0,0,0,0
"Kiira Dosdall, Mikyla Grant-Mentis",0,0,0,0
"Kiira Dosdall, Natalie Marcuzzi",0,0,0,0
"Kiira Dosdall, Samantha Ridgewell",0,0,0,0
"Kiira Dosdall, Sarah Steele",0,0,0,0
"Kiira Dosdall, Sarah-Eve Coutu Godbout",0,0,0,0
"Kiira Dosdall, Shiann Darkangelo",0,0,0,0
"Kiira Dosdall, Taylor Woods",0,0,0,0
"Kiira Dosdall, Taytum Clairmont",0,0,0,0
"Leila Kilduff, Madison Packer",10,0.555555556,10,0.363636364
"Leila Kilduff, Mallory Rushton",4,0.694444444,10,0.363636364
"Leila Kilduff, Paige Voight",8.333333333,0.833333333,7.5,0.727272727
"Leila Kilduff, Rebecca Morse",8.75,1.111111111,9.090909091,2
"Leila Kilduff, Rebecca Russo",5,1.388888889,6.666666667,0.545454545
"Leila Kilduff, Sammy Kolowrat",0,0,0,0
"Leila Kilduff, Saroya Tinker",10,0.416666667,7.5,0.727272727
"Leila Kilduff, Sonjia Shelly",0,0,0,0
"Leila Kilduff, Tera Hofmann",0,0,7.5,0.727272727
"Leila Kilduff, Theresa Knutson",8,0.694444444,10,0.363636364
"Leila Kilduff, Allie Thunstrom",0,0,0,0
"Leila Kilduff, Amanda Leveille",0,0,0,0
"Leila Kilduff, Audra Richards",0,0,0,0
"Leila Kilduff, Brooke White",0,0,0,0
"Leila Kilduff, Chelsey Brodt-Rosenthal",0,0,0,0
"Leila Kilduff, Emma Stauber",0,0,0,0
"Leila Kilduff, Haley Mack",0,0,0,0
"Leila Kilduff, Haylea Schmid",0,0,0,0
"Leila Kilduff, Jonna Curtis",0,0,0,0
"Leila Kilduff, Lynn Astrup",0,0,0,0
"Leila Kilduff, Maddie Rowe",0,0,0,0
"Leila Kilduff, Meaghan Pezon",0,0,0,0
"Leila Kilduff, Meghan Lorence",0,0,0,0
"Leila Kilduff, Nina Rodgers",0,0,0,0
"Leila Kilduff, Rose Alleva",0,0,0,0
"Leila Kilduff, Sara Bustad",0,0,0,0
"Leila Kilduff, Stephanie Anderson",0,0,0,0
"Leila Kilduff, Sydney Baldwin",0,0,0,0
"Leila Kilduff, Winny Brodt-Brown",0,0,0,0
"Leila Kilduff, Amy Curlew",0,0,0,0
"Leila Kilduff, Breanne Wilson-Bennett",0,0,0,0
"Leila Kilduff, Brooke Boquist",0,0,0,0
"Leila Kilduff, Elaine Chuli",0,0,0,0
"Leila Kilduff, Emily Fluke",0,0,0,0
"Leila Kilduff, Emma Greco",0,0,0,0
"Leila Kilduff, Emma Woods",0,0,0,0
"Leila Kilduff, Julie Allen",0,0,0,0
"Leila Kilduff, Kristen Barbara",0,0,0,0
"Leila Kilduff, Lindsay Eastwood",0,0,0,0
"Leila Kilduff, Mackenzie MacNeil",0,0,0,0
"Leila Kilduff, Megan Quinn",0,0,0,0
"Leila Kilduff, Mikyla Grant-Mentis",0,0,0,0
"Leila Kilduff, Natalie Marcuzzi",0,0,0,0
"Leila Kilduff, Samantha Ridgewell",0,0,0,0
"Leila Kilduff, Sarah Steele",0,0,0,0
"Leila Kilduff, Sarah-Eve Coutu Godbout",0,0,0,0
"Leila Kilduff, Shiann Darkangelo",0,0,0,0
"Leila Kilduff, Taylor Woods",0,0,0,0
"Leila Kilduff, Taytum Clairmont",0,0,0,0
"Madison Packer, Mallory Rushton",5,0.277777778,3.333333333,0.545454545
"Madison Packer, Paige Voight",0,0,0,0
"Madison Packer, Rebecca Morse",10,0.555555556,6.25,1.454545455
"Madison Packer, Rebecca Russo",8.333333333,0.833333333,5,0.727272727
"Madison Packer, Sammy Kolowrat",8.333333333,0.833333333,5,2.545454545
"Madison Packer, Saroya Tinker",10,0.138888889,6,0.909090909
"Madison Packer, Sonjia Shelly",0,0,0,0
"Madison Packer, Tera Hofmann",0,0,0,0
"Madison Packer, Theresa Knutson",0,0,0,0
"Madison Packer, Allie Thunstrom",0,0,0,0
"Madison Packer, Amanda Leveille",0,0,0,0
"Madison Packer, Audra Richards",0,0,0,0
"Madison Packer, Brooke White",0,0,0,0
"Madison Packer, Chelsey Brodt-Rosenthal",0,0,0,0
"Madison Packer, Emma Stauber",0,0,0,0
"Madison Packer, Haley Mack",0,0,0,0
"Madison Packer, Haylea Schmid",0,0,0,0
"Madison Packer, Jonna Curtis",0,0,0,0
"Madison Packer, Lynn Astrup",0,0,0,0
"Madison Packer, Maddie Rowe",0,0,0,0
"Madison Packer, Meaghan Pezon",0,0,0,0
"Madison Packer, Meghan Lorence",0,0,0,0
"Madison Packer, Nina Rodgers",0,0,0,0
"Madison Packer, Rose Alleva",0,0,0,0
"Madison Packer, Sara Bustad",0,0,0,0
"Madison Packer, Stephanie Anderson",0,0,0,0
"Madison Packer, Sydney Baldwin",0,0,0,0
"Madison Packer, Winny Brodt-Brown",0,0,0,0
"Madison Packer, Amy Curlew",0,0,0,0
"Madison Packer, Breanne Wilson-Bennett",0,0,0,0
"Madison Packer, Brooke Boquist",0,0,0,0
"Madison Packer, Elaine Chuli",0,0,0,0
"Madison Packer, Emily Fluke",0,0,0,0
"Madison Packer, Emma Greco",0,0,0,0
"Madison Packer, Emma Woods",0,0,0,0
"Madison Packer, Julie Allen",0,0,0,0
"Madison Packer, Kristen Barbara",0,0,0,0
"Madison Packer, Lindsay Eastwood",0,0,0,0
"Madison Packer, Mackenzie MacNeil",0,0,0,0
"Madison Packer, Megan Quinn",0,0,0,0
"Madison Packer, Mikyla Grant-Mentis",0,0,0,0
"Madison Packer, Natalie Marcuzzi",0,0,0,0
"Madison Packer, Samantha Ridgewell",0,0,0,0
"Madison Packer, Sarah Steele",0,0,0,0
"Madison Packer, Sarah-Eve Coutu Godbout",0,0,0,0
"Madison Packer, Shiann Darkangelo",0,0,0,0
"Madison Packer, Taylor Woods",0,0,0,0
"Madison Packer, Taytum Clairmont",0,0,0,0
"Mallory Rushton, Paige Voight",10,0.277777778,7.5,0.727272727
"Mallory Rushton, Rebecca Morse",9.090909091,1.527777778,6.666666667,2.181818182
"Mallory Rushton, Rebecca Russo",0,0,0,0
"Mallory Rushton, Sammy Kolowrat",0,0,5,0.363636364
"Mallory Rushton, Saroya Tinker",10,0.694444444,5,1.454545455
"Mallory Rushton, Sonjia Shelly",0,0,0,0
"Mallory Rushton, Tera Hofmann",0,0,0,0
"Mallory Rushton, Theresa Knutson",6.666666667,1.666666667,6.666666667,0.545454545
"Mallory Rushton, Allie Thunstrom",0,0,0,0
"Mallory Rushton, Amanda Leveille",0,0,0,0
"Mallory Rushton, Audra Richards",0,0,0,0
"Mallory Rushton, Brooke White",0,0,0,0
"Mallory Rushton, Chelsey Brodt-Rosenthal",0,0,0,0
"Mallory Rushton, Emma Stauber",0,0,0,0
"Mallory Rushton, Haley Mack",0,0,0,0
"Mallory Rushton, Haylea Schmid",0,0,0,0
"Mallory Rushton, Jonna Curtis",0,0,0,0
"Mallory Rushton, Lynn Astrup",0,0,0,0
"Mallory Rushton, Maddie Rowe",0,0,0,0
"Mallory Rushton, Meaghan Pezon",0,0,0,0
"Mallory Rushton, Meghan Lorence",0,0,0,0
"Mallory Rushton, Nina Rodgers",0,0,0,0
"Mallory Rushton, Rose Alleva",0,0,0,0
"Mallory Rushton, Sara Bustad",0,0,0,0
"Mallory Rushton, Stephanie Anderson",0,0,0,0
"Mallory Rushton, Sydney Baldwin",0,0,0,0
"Mallory Rushton, Winny Brodt-Brown",0,0,0,0
"Mallory Rushton, Amy Curlew",0,0,0,0
"Mallory Rushton, Breanne Wilson-Bennett",0,0,0,0
"Mallory Rushton, Brooke Boquist",0,0,0,0
"Mallory Rushton, Elaine Chuli",0,0,0,0
"Mallory Rushton, Emily Fluke",0,0,0,0
"Mallory Rushton, Emma Greco",0,0,0,0
"Mallory Rushton, Emma Woods",0,0,0,0
"Mallory Rushton, Julie Allen",0,0,0,0
"Mallory Rushton, Kristen Barbara",0,0,0,0
"Mallory Rushton, Lindsay Eastwood",0,0,0,0
"Mallory Rushton, Mackenzie MacNeil",0,0,0,0
"Mallory Rushton, Megan Quinn",0,0,0,0
"Mallory Rushton, Mikyla Grant-Mentis",0,0,0,0
"Mallory Rushton, Natalie Marcuzzi",0,0,0,0
"Mallory Rushton, Samantha Ridgewell",0,0,0,0
"Mallory Rushton, Sarah Steele",0,0,0,0
"Mallory Rushton, Sarah-Eve Coutu Godbout",0,0,0,0
"Mallory Rushton, Shiann Darkangelo",0,0,0,0
"Mallory Rushton, Taylor Woods",0,0,0,0
"Mallory Rushton, Taytum Clairmont",0,0,0,0
"Paige Voight, Rebecca Morse",7.142857143,0.972222222,8.333333333,2.181818182
"Paige Voight, Rebecca Russo",1.666666667,0.833333333,4,0.909090909
"Paige Voight, Sammy Kolowrat",10,0.138888889,4.285714286,1.272727273
"Paige Voight, Saroya Tinker",0,0,10,0.363636364
"Paige Voight, Sonjia Shelly",0,0,0,0
"Paige Voight, Tera Hofmann",0,0,0,0
"Paige Voight, Theresa Knutson",6,0.694444444,0,0
"Paige Voight, Allie Thunstrom",0,0,0,0
"Paige Voight, Amanda Leveille",0,0,0,0
"Paige Voight, Audra Richards",0,0,0,0
"Paige Voight, Brooke White",0,0,0,0
"Paige Voight, Chelsey Brodt-Rosenthal",0,0,0,0
"Paige Voight, Emma Stauber",0,0,0,0
"Paige Voight, Haley Mack",0,0,0,0
"Paige Voight, Haylea Schmid",0,0,0,0
"Paige Voight, Jonna Curtis",0,0,0,0
"Paige Voight, Lynn Astrup",0,0,0,0
"Paige Voight, Maddie Rowe",0,0,0,0
"Paige Voight, Meaghan Pezon",0,0,0,0
"Paige Voight, Meghan Lorence",0,0,0,0
"Paige Voight, Nina Rodgers",0,0,0,0
"Paige Voight, Rose Alleva",0,0,0,0
"Paige Voight, Sara Bustad",0,0,0,0
"Paige Voight, Stephanie Anderson",0,0,0,0
"Paige Voight, Sydney Baldwin",0,0,0,0
"Paige Voight, Winny Brodt-Brown",0,0,0,0
"Paige Voight, Amy Curlew",0,0,0,0
"Paige Voight, Breanne Wilson-Bennett",0,0,0,0
"Paige Voight, Brooke Boquist",0,0,0,0
"Paige Voight, Elaine Chuli",0,0,0,0
"Paige Voight, Emily Fluke",0,0,0,0
"Paige Voight, Emma Greco",0,0,0,0
"Paige Voight, Emma Woods",0,0,0,0
"Paige Voight, Julie Allen",0,0,0,0
"Paige Voight, Kristen Barbara",0,0,0,0
"Paige Voight, Lindsay Eastwood",0,0,0,0
"Paige Voight, Mackenzie MacNeil",0,0,0,0
"Paige Voight, Megan Quinn",0,0,0,0
"Paige Voight, Mikyla Grant-Mentis",0,0,0,0
"Paige Voight, Natalie Marcuzzi",0,0,0,0
"Paige Voight, Samantha Ridgewell",0,0,0,0
"Paige Voight, Sarah Steele",0,0,0,0
"Paige Voight, Sarah-Eve Coutu Godbout",0,0,0,0
"Paige Voight, Shiann Darkangelo",0,0,0,0
"Paige Voight, Taylor Woods",0,0,0,0
"Paige Voight, Taytum Clairmont",0,0,0,0
"Rebecca Morse, Rebecca Russo",6.25,1.111111111,6.666666667,0.545454545
"Rebecca Morse, Sammy Kolowrat",10,0.138888889,10,0.363636364
"Rebecca Morse, Saroya Tinker",0,0,0,0
"Rebecca Morse, Sonjia Shelly",0,0,10,0.727272727
"Rebecca Morse, Tera Hofmann",0,0,7.5,0.727272727
"Rebecca Morse, Theresa Knutson",7.5,0.555555556,8.333333333,1.090909091
"Rebecca Morse, Allie Thunstrom",0,0,0,0
